Symbol,ShortName,EndDate,st_flag
88,盐田港,2011-12-31,0
88,盐田港,2012-12-31,0
88,盐田港,2013-12-31,0
88,盐田港,2014-12-31,0
88,盐田港,2015-12-31,0
88,盐田港,2016-12-31,0
88,盐田港,2017-12-31,0
88,盐田港,2018-12-31,0
88,盐田港,2019-12-31,0
88,盐田港,2020-12-31,0
88,盐田港,2021-12-31,0
88,盐田港,2022-12-31,0
88,盐田港,2023-12-31,0
88,盐田港,2024-12-31,0
89,深圳机场,2010-12-31,0
89,深圳机场,2011-12-31,0
89,深圳机场,2012-12-31,0
89,深圳机场,2013-12-31,0
89,深圳机场,2014-12-31,0
89,深圳机场,2015-12-31,0
89,深圳机场,2016-12-31,0
89,深圳机场,2017-12-31,0
89,深圳机场,2018-12-31,0
89,深圳机场,2019-12-31,0
89,深圳机场,2020-12-31,0
89,深圳机场,2021-12-31,0
89,深圳机场,2022-12-31,0
89,深圳机场,2023-12-31,0
89,深圳机场,2024-12-31,0
90,深天健,2010-12-31,0
90,深天健,2011-12-31,0
90,深天健,2012-12-31,0
90,深天健,2013-12-31,0
90,天健集团,2014-12-31,0
90,天健集团,2015-12-31,0
90,天健集团,2016-12-31,0
90,天健集团,2017-12-31,0
90,天健集团,2018-12-31,0
90,天健集团,2019-12-31,0
90,天健集团,2020-12-31,0
90,天健集团,2021-12-31,0
90,天健集团,2022-12-31,0
90,天健集团,2023-12-31,0
90,天健集团,2024-12-31,0
96,广聚能源,2010-12-31,0
96,广聚能源,2011-12-31,0
96,广聚能源,2012-12-31,0
96,广聚能源,2013-12-31,0
96,广聚能源,2014-12-31,0
96,广聚能源,2015-12-31,0
96,广聚能源,2016-12-31,0
96,广聚能源,2017-12-31,0
96,广聚能源,2018-12-31,0
96,广聚能源,2019-12-31,0
96,广聚能源,2020-12-31,0
96,广聚能源,2021-12-31,0
96,广聚能源,2022-12-31,0
96,广聚能源,2023-12-31,0
96,广聚能源,2024-12-31,0
99,中信海直,2010-12-31,0
99,中信海直,2011-12-31,0
99,中信海直,2012-12-31,0
99,中信海直,2013-12-31,0
99,中信海直,2014-12-31,0
99,中信海直,2015-12-31,0
99,中信海直,2016-12-31,0
99,中信海直,2017-12-31,0
99,中信海直,2018-12-31,0
99,中信海直,2019-12-31,0
99,中信海直,2020-12-31,0
99,中信海直,2021-12-31,0
99,中信海直,2022-12-31,0
99,中信海直,2023-12-31,0
99,中信海直,2024-12-31,0
99,中信海直,2025-12-31,0
100,TCL集团,2010-12-31,0
100,TCL集团,2011-12-31,0
100,TCL集团,2012-12-31,0
100,TCL集团,2013-12-31,0
100,TCL集团,2014-12-31,0
100,TCL集团,2015-12-31,0
100,TCL集团,2016-12-31,0
100,TCL集团,2017-12-31,0
100,TCL集团,2018-12-31,0
100,TCL集团,2019-12-31,0
100,TCL科技,2020-12-31,0
100,TCL科技,2021-12-31,0
100,TCL科技,2022-12-31,0
100,TCL科技,2023-12-31,0
100,TCL科技,2024-12-31,0
100,TCL科技,2025-12-31,0
150,宜华地产,2010-12-31,0
150,宜华地产,2011-12-31,0
150,宜华地产,2012-12-31,0
150,宜华地产,2013-12-31,0
150,宜华地产,2014-12-31,0
150,宜华健康,2015-12-31,0
150,宜华健康,2016-12-31,0
150,宜华健康,2017-12-31,0
150,宜华健康,2018-12-31,0
150,宜华健康,2019-12-31,0
150,宜华健康,2020-12-31,0
150,宜华健康,2021-12-31,0
150,*ST 宜康,2022-12-31,1
151,中成股份,2010-12-31,0
151,中成股份,2011-12-31,0
151,中成股份,2012-12-31,0
151,中成股份,2013-12-31,0
151,中成股份,2014-12-31,0
151,中成股份,2015-12-31,0
151,中成股份,2016-12-31,0
151,中成股份,2017-12-31,0
151,中成股份,2018-12-31,0
151,中成股份,2019-12-31,0
151,中成股份,2020-12-31,0
151,中成股份,2021-12-31,0
151,中成股份,2022-12-31,0
151,中成股份,2023-12-31,0
151,中成股份,2024-12-31,0
153,丰原药业,2010-12-31,0
153,丰原药业,2011-12-31,0
153,丰原药业,2012-12-31,0
153,丰原药业,2013-12-31,0
153,丰原药业,2014-12-31,0
153,丰原药业,2015-12-31,0
153,丰原药业,2016-12-31,0
153,丰原药业,2017-12-31,0
153,丰原药业,2018-12-31,0
153,丰原药业,2019-12-31,0
153,丰原药业,2020-12-31,0
153,丰原药业,2021-12-31,0
153,丰原药业,2022-12-31,0
153,丰原药业,2023-12-31,0
153,丰原药业,2024-12-31,0
155,川化股份,2010-12-31,0
155,川化股份,2011-12-31,0
155,*ST 川化,2012-12-31,1
155,川化股份,2013-12-31,0
155,川化股份,2014-12-31,0
155,*ST 川化,2015-12-31,1
155,*ST 川化,2016-12-31,1
155,川化股份,2017-12-31,0
155,川能动力,2018-12-31,0
155,川能动力,2019-12-31,0
155,川能动力,2020-12-31,0
155,川能动力,2021-12-31,0
155,川能动力,2022-12-31,0
155,川能动力,2023-12-31,0
155,川能动力,2024-12-31,0
155,川能动力,2025-12-31,0
156,*ST 嘉瑞,2010-12-31,1
156,*ST 嘉瑞,2011-12-31,1
156,华数传媒,2012-12-31,0
156,华数传媒,2013-12-31,0
156,华数传媒,2014-12-31,0
156,华数传媒,2015-12-31,0
156,华数传媒,2016-12-31,0
156,华数传媒,2017-12-31,0
156,华数传媒,2018-12-31,0
156,华数传媒,2019-12-31,0
156,华数传媒,2020-12-31,0
156,华数传媒,2021-12-31,0
156,华数传媒,2022-12-31,0
156,华数传媒,2023-12-31,0
156,华数传媒,2024-12-31,0
156,华数传媒,2025-12-31,0
157,中联重科,2010-12-31,0
157,中联重科,2011-12-31,0
157,中联重科,2012-12-31,0
157,中联重科,2013-12-31,0
157,中联重科,2014-12-31,0
157,中联重科,2015-12-31,0
157,中联重科,2016-12-31,0
157,中联重科,2017-12-31,0
157,中联重科,2018-12-31,0
157,中联重科,2019-12-31,0
157,中联重科,2020-12-31,0
157,中联重科,2021-12-31,0
157,中联重科,2022-12-31,0
157,中联重科,2023-12-31,0
157,中联重科,2024-12-31,0
157,中联重科,2025-12-31,0
158,常山股份,2010-12-31,0
158,常山股份,2011-12-31,0
158,常山股份,2012-12-31,0
158,常山股份,2013-12-31,0
158,常山股份,2014-12-31,0
158,常山股份,2015-12-31,0
158,常山股份,2016-12-31,0
158,常山北明,2017-12-31,0
158,常山北明,2018-12-31,0
158,常山北明,2019-12-31,0
158,常山北明,2020-12-31,0
158,常山北明,2021-12-31,0
158,常山北明,2022-12-31,0
158,常山北明,2023-12-31,0
158,常山北明,2024-12-31,0
158,常山北明,2025-12-31,0
159,国际实业,2010-12-31,0
159,国际实业,2011-12-31,0
159,国际实业,2012-12-31,0
159,国际实业,2013-12-31,0
159,国际实业,2014-12-31,0
159,国际实业,2015-12-31,0
159,国际实业,2016-12-31,0
159,国际实业,2017-12-31,0
159,国际实业,2018-12-31,0
159,国际实业,2019-12-31,0
159,国际实业,2020-12-31,0
159,国际实业,2021-12-31,0
159,国际实业,2022-12-31,0
159,国际实业,2023-12-31,0
159,国际实业,2024-12-31,0
159,国际实业,2025-12-31,0
166,申万宏源,2014-12-31,0
166,申万宏源,2015-12-31,0
166,申万宏源,2016-12-31,0
166,申万宏源,2017-12-31,0
166,申万宏源,2018-12-31,0
166,申万宏源,2019-12-31,0
166,申万宏源,2020-12-31,0
166,申万宏源,2021-12-31,0
166,申万宏源,2022-12-31,0
166,申万宏源,2023-12-31,0
166,申万宏源,2024-12-31,0
166,申万宏源,2025-12-31,0
301,东方市场,2010-12-31,0
301,东方市场,2011-12-31,0
301,东方市场,2012-12-31,0
301,东方市场,2013-12-31,0
301,东方市场,2014-12-31,0
301,东方市场,2015-12-31,0
301,东方市场,2016-12-31,0
301,东方市场,2017-12-31,0
301,东方盛虹,2018-12-31,0
301,东方盛虹,2019-12-31,0
301,东方盛虹,2020-12-31,0
301,东方盛虹,2021-12-31,0
301,东方盛虹,2022-12-31,0
301,东方盛虹,2023-12-31,0
301,东方盛虹,2024-12-31,0
333,美的集团,2013-12-31,0
333,美的集团,2014-12-31,0
333,美的集团,2015-12-31,0
333,美的集团,2016-12-31,0
333,美的集团,2017-12-31,0
333,美的集团,2018-12-31,0
333,美的集团,2019-12-31,0
333,美的集团,2020-12-31,0
333,美的集团,2021-12-31,0
333,美的集团,2022-12-31,0
333,美的集团,2023-12-31,0
333,美的集团,2024-12-31,0
333,美的集团,2025-12-31,0
338,潍柴动力,2010-12-31,0
338,潍柴动力,2011-12-31,0
338,潍柴动力,2012-12-31,0
338,潍柴动力,2013-12-31,0
338,潍柴动力,2014-12-31,0
338,潍柴动力,2015-12-31,0
338,潍柴动力,2016-12-31,0
338,潍柴动力,2017-12-31,0
338,潍柴动力,2018-12-31,0
338,潍柴动力,2019-12-31,0
338,潍柴动力,2020-12-31,0
338,潍柴动力,2021-12-31,0
338,潍柴动力,2022-12-31,0
338,潍柴动力,2023-12-31,0
338,潍柴动力,2024-12-31,0
338,潍柴动力,2025-12-31,0
400,许继电气,2010-12-31,0
400,许继电气,2011-12-31,0
400,许继电气,2012-12-31,0
400,许继电气,2013-12-31,0
400,许继电气,2014-12-31,0
400,许继电气,2015-12-31,0
400,许继电气,2016-12-31,0
400,许继电气,2017-12-31,0
400,许继电气,2018-12-31,0
400,许继电气,2019-12-31,0
400,许继电气,2020-12-31,0
400,许继电气,2021-12-31,0
400,许继电气,2022-12-31,0
400,许继电气,2023-12-31,0
400,许继电气,2024-12-31,0
400,许继电气,2025-12-31,0
401,冀东水泥,2010-12-31,0
401,冀东水泥,2011-12-31,0
401,冀东水泥,2012-12-31,0
401,冀东水泥,2013-12-31,0
401,冀东水泥,2014-12-31,0
401,冀东水泥,2015-12-31,0
401,冀东水泥,2016-12-31,0
401,冀东水泥,2017-12-31,0
401,冀东水泥,2018-12-31,0
401,冀东水泥,2019-12-31,0
401,冀东水泥,2020-12-31,0
401,冀东水泥,2021-12-31,0
401,冀东水泥,2022-12-31,0
401,冀东水泥,2023-12-31,0
401,冀东水泥,2024-12-31,0
401,金隅冀东,2025-12-31,0
402,金融街,2010-12-31,0
402,金融街,2011-12-31,0
402,金融街,2012-12-31,0
402,金融街,2013-12-31,0
402,金融街,2014-12-31,0
402,金融街,2015-12-31,0
402,金融街,2016-12-31,0
402,金融街,2017-12-31,0
402,金融街,2018-12-31,0
402,金融街,2019-12-31,0
402,金融街,2020-12-31,0
402,金融街,2021-12-31,0
402,金融街,2022-12-31,0
402,金融街,2023-12-31,0
402,金融街,2024-12-31,0
403,S*ST 生化,2010-12-31,1
403,S*ST 生化,2011-12-31,1
403,S*ST 生化,2012-12-31,1
403,*ST 生化,2013-12-31,1
403,ST 生化,2014-12-31,1
403,ST 生化,2015-12-31,1
403,ST 生化,2016-12-31,1
403,ST 生化,2017-12-31,1
403,振兴生化,2018-12-31,0
403,双林生物,2019-12-31,0
403,双林生物,2020-12-31,0
403,派林生物,2021-12-31,0
403,派林生物,2022-12-31,0
403,派林生物,2023-12-31,0
403,派林生物,2024-12-31,0
404,华意压缩,2010-12-31,0
404,华意压缩,2011-12-31,0
404,华意压缩,2012-12-31,0
404,华意压缩,2013-12-31,0
404,华意压缩,2014-12-31,0
404,华意压缩,2015-12-31,0
404,华意压缩,2016-12-31,0
404,华意压缩,2017-12-31,0
404,长虹华意,2018-12-31,0
404,长虹华意,2019-12-31,0
404,长虹华意,2020-12-31,0
404,长虹华意,2021-12-31,0
404,长虹华意,2022-12-31,0
404,长虹华意,2023-12-31,0
404,长虹华意,2024-12-31,0
407,胜利股份,2010-12-31,0
407,胜利股份,2011-12-31,0
407,胜利股份,2012-12-31,0
407,胜利股份,2013-12-31,0
407,胜利股份,2014-12-31,0
407,胜利股份,2015-12-31,0
407,胜利股份,2016-12-31,0
407,胜利股份,2017-12-31,0
407,胜利股份,2018-12-31,0
407,胜利股份,2019-12-31,0
407,胜利股份,2020-12-31,0
407,胜利股份,2021-12-31,0
407,胜利股份,2022-12-31,0
407,胜利股份,2023-12-31,0
407,胜利股份,2024-12-31,0
407,胜利股份,2025-12-31,0
408,*ST 玉源,2010-12-31,1
408,ST 金谷源,2011-12-31,1
408,金谷源,2012-12-31,0
408,金谷源,2013-12-31,0
408,金谷源,2014-12-31,0
408,金谷源,2015-12-31,0
408,*ST 金源,2016-12-31,1
408,藏格控股,2017-12-31,0
408,藏格控股,2018-12-31,0
408,藏格控股,2019-12-31,0
408,*ST 藏格,2020-12-31,1
408,藏格矿业,2021-12-31,0
408,藏格矿业,2022-12-31,0
408,藏格矿业,2023-12-31,0
408,藏格矿业,2024-12-31,0
408,藏格矿业,2025-12-31,0
409,ST 泰复,2010-12-31,1
409,*ST 泰复,2011-12-31,1
409,ST 泰复,2012-12-31,1
409,山东地矿,2013-12-31,0
409,山东地矿,2014-12-31,0
409,山东地矿,2015-12-31,0
409,山东地矿,2016-12-31,0
409,山东地矿,2017-12-31,0
409,*ST 地矿,2018-12-31,1
409,ST 地矿,2019-12-31,1
409,ST 地矿,2020-12-31,1
409,云鼎科技,2021-12-31,0
409,云鼎科技,2022-12-31,0
409,云鼎科技,2023-12-31,0
409,云鼎科技,2024-12-31,0
409,云鼎科技,2025-12-31,0
410,沈阳机床,2010-12-31,0
410,沈阳机床,2011-12-31,0
410,沈阳机床,2012-12-31,0
410,沈阳机床,2013-12-31,0
410,沈阳机床,2014-12-31,0
410,沈阳机床,2015-12-31,0
410,沈阳机床,2016-12-31,0
410,*ST 沈机,2017-12-31,1
410,沈阳机床,2018-12-31,0
410,*ST 沈机,2019-12-31,1
410,*ST 沈机,2020-12-31,1
410,ST 沈机,2021-12-31,1
410,*ST 沈机,2022-12-31,1
410,沈阳机床,2023-12-31,0
410,沈阳机床,2024-12-31,0
411,英特集团,2010-12-31,0
411,英特集团,2011-12-31,0
411,英特集团,2012-12-31,0
411,英特集团,2013-12-31,0
411,英特集团,2014-12-31,0
411,英特集团,2015-12-31,0
411,英特集团,2016-12-31,0
411,英特集团,2017-12-31,0
411,英特集团,2018-12-31,0
411,英特集团,2019-12-31,0
411,英特集团,2020-12-31,0
411,英特集团,2021-12-31,0
411,英特集团,2022-12-31,0
411,英特集团,2023-12-31,0
411,英特集团,2024-12-31,0
413,宝石A,2010-12-31,0
413,宝石A,2011-12-31,0
413,宝石A,2012-12-31,0
413,宝石A,2013-12-31,0
413,东旭光电,2014-12-31,0
413,东旭光电,2015-12-31,0
413,东旭光电,2016-12-31,0
413,东旭光电,2017-12-31,0
413,东旭光电,2018-12-31,0
413,东旭光电,2019-12-31,0
413,东旭光电,2020-12-31,0
413,东旭光电,2021-12-31,0
413,东旭光电,2022-12-31,0
413,东旭光电,2023-12-31,0
415,*ST 汇通,2010-12-31,1
415,渤海租赁,2011-12-31,0
415,渤海租赁,2012-12-31,0
415,渤海租赁,2013-12-31,0
415,渤海租赁,2014-12-31,0
415,渤海租赁,2015-12-31,0
415,渤海金控,2016-12-31,0
415,渤海金控,2017-12-31,0
415,渤海租赁,2018-12-31,0
415,渤海租赁,2019-12-31,0
415,渤海租赁,2020-12-31,0
415,渤海租赁,2021-12-31,0
415,渤海租赁,2022-12-31,0
415,渤海租赁,2023-12-31,0
415,渤海租赁,2024-12-31,0
416,民生投资,2010-12-31,0
416,民生投资,2011-12-31,0
416,民生投资,2012-12-31,0
416,民生投资,2013-12-31,0
416,民生控股,2014-12-31,0
416,民生控股,2015-12-31,0
416,民生控股,2016-12-31,0
416,民生控股,2017-12-31,0
416,民生控股,2018-12-31,0
416,民生控股,2019-12-31,0
416,民生控股,2020-12-31,0
416,民生控股,2021-12-31,0
416,民生控股,2022-12-31,0
416,*ST 民控,2023-12-31,1
417,合肥百货,2010-12-31,0
417,合肥百货,2011-12-31,0
417,合肥百货,2012-12-31,0
417,合肥百货,2013-12-31,0
417,合肥百货,2014-12-31,0
417,合肥百货,2015-12-31,0
417,合肥百货,2016-12-31,0
417,合肥百货,2017-12-31,0
417,合肥百货,2018-12-31,0
417,合肥百货,2019-12-31,0
417,合肥百货,2020-12-31,0
417,合肥百货,2021-12-31,0
417,合肥百货,2022-12-31,0
417,合肥百货,2023-12-31,0
417,合百集团,2024-12-31,0
418,小天鹅A,2010-12-31,0
418,小天鹅A,2011-12-31,0
418,小天鹅A,2012-12-31,0
418,小天鹅A,2013-12-31,0
418,小天鹅A,2014-12-31,0
418,小天鹅A,2015-12-31,0
418,小天鹅A,2016-12-31,0
418,小天鹅A,2017-12-31,0
418,小天鹅A,2018-12-31,0
419,通程控股,2010-12-31,0
419,通程控股,2011-12-31,0
419,通程控股,2012-12-31,0
419,通程控股,2013-12-31,0
419,通程控股,2014-12-31,0
419,通程控股,2015-12-31,0
419,通程控股,2016-12-31,0
419,通程控股,2017-12-31,0
419,通程控股,2018-12-31,0
419,通程控股,2019-12-31,0
419,通程控股,2020-12-31,0
419,通程控股,2021-12-31,0
419,通程控股,2022-12-31,0
419,通程控股,2023-12-31,0
419,通程控股,2024-12-31,0
420,吉林化纤,2010-12-31,0
420,吉林化纤,2011-12-31,0
420,*ST 吉纤,2012-12-31,1
420,吉林化纤,2013-12-31,0
420,吉林化纤,2014-12-31,0
420,吉林化纤,2015-12-31,0
420,吉林化纤,2016-12-31,0
420,吉林化纤,2017-12-31,0
420,吉林化纤,2018-12-31,0
420,吉林化纤,2019-12-31,0
420,吉林化纤,2020-12-31,0
420,吉林化纤,2021-12-31,0
420,吉林化纤,2022-12-31,0
420,吉林化纤,2023-12-31,0
420,吉林化纤,2024-12-31,0
421,南京中北,2010-12-31,0
421,南京中北,2011-12-31,0
421,南京中北,2012-12-31,0
421,南京中北,2013-12-31,0
421,南京中北,2014-12-31,0
421,南京中北,2015-12-31,0
421,南京公用,2016-12-31,0
421,南京公用,2017-12-31,0
421,南京公用,2018-12-31,0
421,南京公用,2019-12-31,0
421,南京公用,2020-12-31,0
421,南京公用,2021-12-31,0
421,南京公用,2022-12-31,0
421,南京公用,2023-12-31,0
421,南京公用,2024-12-31,0
421,南京公用,2025-12-31,0
422,湖北宜化,2010-12-31,0
422,湖北宜化,2011-12-31,0
422,湖北宜化,2012-12-31,0
422,湖北宜化,2013-12-31,0
422,湖北宜化,2014-12-31,0
422,湖北宜化,2015-12-31,0
422,湖北宜化,2016-12-31,0
422,湖北宜化,2017-12-31,0
422,*ST 宜化,2018-12-31,1
422,ST 宜化,2019-12-31,1
422,ST 宜化,2020-12-31,1
422,湖北宜化,2021-12-31,0
422,湖北宜化,2022-12-31,0
422,湖北宜化,2023-12-31,0
422,湖北宜化,2024-12-31,0
423,东阿阿胶,2010-12-31,0
423,东阿阿胶,2011-12-31,0
423,东阿阿胶,2012-12-31,0
423,东阿阿胶,2013-12-31,0
423,东阿阿胶,2014-12-31,0
423,东阿阿胶,2015-12-31,0
423,东阿阿胶,2016-12-31,0
423,东阿阿胶,2017-12-31,0
423,东阿阿胶,2018-12-31,0
423,东阿阿胶,2019-12-31,0
423,东阿阿胶,2020-12-31,0
423,东阿阿胶,2021-12-31,0
423,东阿阿胶,2022-12-31,0
423,东阿阿胶,2023-12-31,0
423,东阿阿胶,2024-12-31,0
423,东阿阿胶,2025-12-31,0
425,徐工机械,2010-12-31,0
425,徐工机械,2011-12-31,0
425,徐工机械,2012-12-31,0
425,徐工机械,2013-12-31,0
425,徐工机械,2014-12-31,0
425,徐工机械,2015-12-31,0
425,徐工机械,2016-12-31,0
425,徐工机械,2017-12-31,0
425,徐工机械,2018-12-31,0
425,徐工机械,2019-12-31,0
425,徐工机械,2020-12-31,0
425,徐工机械,2021-12-31,0
425,徐工机械,2022-12-31,0
425,徐工机械,2023-12-31,0
425,徐工机械,2024-12-31,0
426,富龙热电,2010-12-31,0
426,兴业矿业,2011-12-31,0
426,兴业矿业,2012-12-31,0
426,兴业矿业,2013-12-31,0
426,兴业矿业,2014-12-31,0
426,兴业矿业,2015-12-31,0
426,兴业矿业,2016-12-31,0
426,兴业矿业,2017-12-31,0
426,兴业矿业,2018-12-31,0
426,兴业矿业,2019-12-31,0
426,兴业矿业,2020-12-31,0
426,兴业矿业,2021-12-31,0
426,兴业矿业,2022-12-31,0
426,兴业银锡,2023-12-31,0
426,兴业银锡,2024-12-31,0
428,华天酒店,2010-12-31,0
428,华天酒店,2011-12-31,0
428,华天酒店,2012-12-31,0
428,华天酒店,2013-12-31,0
428,华天酒店,2014-12-31,0
428,华天酒店,2015-12-31,0
428,华天酒店,2016-12-31,0
428,华天酒店,2017-12-31,0
428,华天酒店,2018-12-31,0
428,华天酒店,2019-12-31,0
428,华天酒店,2020-12-31,0
428,华天酒店,2021-12-31,0
428,华天酒店,2022-12-31,0
428,华天酒店,2023-12-31,0
428,华天酒店,2024-12-31,0
429,粤高速A,2010-12-31,0
429,粤高速A,2011-12-31,0
429,粤高速A,2012-12-31,0
429,粤高速A,2013-12-31,0
429,粤高速A,2014-12-31,0
429,粤高速A,2015-12-31,0
429,粤高速A,2016-12-31,0
429,粤高速A,2017-12-31,0
429,粤高速A,2018-12-31,0
429,粤高速A,2019-12-31,0
429,粤高速A,2020-12-31,0
429,粤高速A,2021-12-31,0
429,粤高速A,2022-12-31,0
429,粤高速A,2023-12-31,0
429,粤高速A,2024-12-31,0
429,粤高速A,2025-12-31,0
430,*ST 张股,2010-12-31,1
430,ST 张家界,2011-12-31,1
430,张家界,2012-12-31,0
430,张家界,2013-12-31,0
430,张家界,2014-12-31,0
430,张家界,2015-12-31,0
430,张家界,2016-12-31,0
430,张家界,2017-12-31,0
430,张家界,2018-12-31,0
430,张家界,2019-12-31,0
430,张家界,2020-12-31,0
430,张家界,2021-12-31,0
430,张家界,2022-12-31,0
430,张家界,2023-12-31,0
430,张家界,2024-12-31,0
488,晨鸣纸业,2010-12-31,0
488,晨鸣纸业,2011-12-31,0
488,晨鸣纸业,2012-12-31,0
488,晨鸣纸业,2013-12-31,0
488,晨鸣纸业,2014-12-31,0
488,晨鸣纸业,2015-12-31,0
488,晨鸣纸业,2016-12-31,0
488,晨鸣纸业,2017-12-31,0
488,晨鸣纸业,2018-12-31,0
488,晨鸣纸业,2019-12-31,0
488,晨鸣纸业,2020-12-31,0
488,晨鸣纸业,2021-12-31,0
488,晨鸣纸业,2022-12-31,0
488,晨鸣纸业,2023-12-31,0
488,晨鸣纸业,2024-12-31,0
488,ST 晨鸣,2025-12-31,1
498,*ST 丹化,2010-12-31,1
498,*ST 丹化,2011-12-31,1
498,*ST 丹化,2012-12-31,1
498,山东路桥,2013-12-31,0
498,山东路桥,2014-12-31,0
498,山东路桥,2015-12-31,0
498,山东路桥,2016-12-31,0
498,山东路桥,2017-12-31,0
498,山东路桥,2018-12-31,0
498,山东路桥,2019-12-31,0
498,山东路桥,2020-12-31,0
498,山东路桥,2021-12-31,0
498,山东路桥,2022-12-31,0
498,山东路桥,2023-12-31,0
498,山东路桥,2024-12-31,0
501,鄂武商A,2010-12-31,0
501,鄂武商A,2011-12-31,0
501,鄂武商A,2012-12-31,0
501,鄂武商A,2013-12-31,0
501,鄂武商A,2014-12-31,0
501,鄂武商A,2015-12-31,0
501,鄂武商A,2016-12-31,0
501,鄂武商A,2017-12-31,0
501,鄂武商A,2018-12-31,0
501,鄂武商A,2019-12-31,0
501,鄂武商A,2020-12-31,0
501,鄂武商A,2021-12-31,0
501,武商集团,2022-12-31,0
501,武商集团,2023-12-31,0
501,武商集团,2024-12-31,0
501,武商集团,2025-12-31,0
502,绿景地产,2010-12-31,0
502,绿景控股,2011-12-31,0
502,绿景控股,2012-12-31,0
502,绿景控股,2013-12-31,0
502,绿景控股,2014-12-31,0
502,绿景控股,2015-12-31,0
502,绿景控股,2016-12-31,0
502,绿景控股,2017-12-31,0
502,绿景控股,2018-12-31,0
502,绿景控股,2019-12-31,0
502,绿景控股,2020-12-31,0
502,*ST 绿景,2021-12-31,1
503,海虹控股,2010-12-31,0
503,海虹控股,2011-12-31,0
503,海虹控股,2012-12-31,0
503,海虹控股,2013-12-31,0
503,海虹控股,2014-12-31,0
503,海虹控股,2015-12-31,0
503,海虹控股,2016-12-31,0
503,海虹控股,2017-12-31,0
503,国新健康,2018-12-31,0
503,国新健康,2019-12-31,0
503,国新健康,2020-12-31,0
503,国新健康,2021-12-31,0
503,国新健康,2022-12-31,0
503,国新健康,2023-12-31,0
503,国新健康,2024-12-31,0
504,*ST 传媒,2010-12-31,1
504,ST 传媒,2011-12-31,1
504,ST 传媒,2012-12-31,1
504,*ST 传媒,2013-12-31,1
504,*ST 传媒,2014-12-31,1
504,南华生物,2015-12-31,0
504,*ST 生物,2016-12-31,1
504,南华生物,2017-12-31,0
504,南华生物,2018-12-31,0
504,*ST 生物,2019-12-31,1
504,ST 生物,2020-12-31,1
504,南华生物,2021-12-31,0
504,南华生物,2022-12-31,0
504,南华生物,2023-12-31,0
504,南华生物,2024-12-31,0
505,ST 珠江,2010-12-31,1
505,ST 珠江,2011-12-31,1
